POS_avg	GENE	CHR
38.002	AB_006782_T.1	6
40.5495	AB_032897_T.1	6
40.8305	AB_032897_T.1	6
40.8305	AB_037500_T.1	6
40.8305	AB_037500_T.1	6
40.8305	AB_024686_T.1	6
40.8305	AB_014845_T.1	6
41.9605	AB_026997_T.1	6
43.378	AB_024686_T.1	6
43.378	AB_033307_T.1	6
43.6585	AB_011930_T.1	6
43.6585	AB_000345_T.1	6
43.6585	AB_032897_T.1	6
43.6585	AB_037500_T.1	6
43.9395	AB_037500_T.1	6
43.9395	AB_002123_T.1	6
44.5015	AB_024286_T.1	6
44.5015	AB_032271_T.1	6
44.5015	AB_024286_T.1	6
44.5015	AB_032271_T.1	6
44.5015	AB_024286_T.1	6
44.5015	AB_024286_T.1	6
45.344	AB_001710_T.1	6
45.344	AB_043640_T.1	6
45.344	AB_040049_T.1	6
45.625	AB_037393_T.1	6
46.468	AB_011847_T.1	6
46.468	AB_018283_T.1	6
47.0295	AB_025741_T.1	6
47.0295	AB_000345_T.1	6
47.3105	AB_017809_T.1	6
47.3105	AB_000009_T.1	6
47.3105	AB_017809_T.1	6
48.156	AB_001232_T.1	6
48.156	AB_042417_T.1	6
49.28	AB_007729_T.1	6
50.1225	AB_004054_T.1	6
50.6845	AB_018854_T.1	6
50.6845	AB_037468_T.1	6
50.6845	AB_001971_T.1	6
50.6845	AB_001971_T.1	6
51.246	AB_045705_T.1	6
51.246	AB_013711_T.1	6
52.938	AB_006507_T.1	6
52.938	AB_016762_T.1	6
52.938	AB_025389_T.1	6
52.938	AB_042176_T.1	6
52.938	AB_020736_T.1	6
52.938	AB_006507_T.1	6
53.5	AB_039210_T.1	6
55.185	AB_002476_T.1	6
55.185	AB_035874_T.1	6
56.315	AB_001658_T.1	6
58.02	AB_009492_T.1	6
59.1435	AB_030370_T.1	6
59.1435	AB_030370_T.1	6
61.41	AB_038353_T.1	6
64.539	AB_030469_T.1	6
66.2435	AB_030669_T.1	6
67.3765	AB_030469_T.1	6
69.0625	AB_038823_T.1	6
69.624	AB_001534_T.1	6
69.624	AB_022902_T.1	6
69.905	AB_022902_T.1	6
72.743	AB_030693_T.1	6
72.743	AB_030693_T.1	6
75.0095	AB_016286_T.1	6
76.1395	AB_018928_T.1	6
77.825	AB_028883_T.1	6
77.825	AB_028883_T.1	6
77.825	AB_028883_T.1	6
79.2355	AB_005648_T.1	6
79.2355	AB_005648_T.1	6
79.5165	AB_018968_T.1	6
79.5165	AB_044621_T.1	6
80.3595	AB_024795_T.1	6
80.3595	AB_042676_T.1	6
80.3595	AB_018968_T.1	6
80.9215	AB_042676_T.1	6
81.4835	AB_033970_T.1	6
83.4495	AB_043224_T.1	6
84.854	AB_019195_T.1	6
86.265	AB_034884_T.1	6
88.2345	AB_002269_T.1	6
88.2345	AB_005980_T.1	6
88.5155	AB_002269_T.1	6
89.077	AB_032211_T.1	6
89.077	AB_029251_T.1	6
89.6385	AB_009675_T.1	6
89.6385	AB_029251_T.1	6
89.6385	AB_032211_T.1	6
89.6385	AB_032211_T.1	6
89.6385	AB_032211_T.1	6
89.9195	AB_019437_T.1	6
92.2055	AB_007827_T.1	6
92.2055	AB_027889_T.1	6
92.2055	AB_027889_T.1	6
92.7675	AB_040188_T.1	6
92.7675	AB_006031_T.1	6
92.7675	AB_018760_T.1	6
93.0485	AB_005980_T.1	6
93.3295	AB_040188_T.1	6
93.891	AB_019098_T.1	6
93.891	AB_044892_T.1	6
93.891	AB_026138_T.1	6
94.172	AB_035322_T.1	6
94.172	AB_035322_T.1	6
94.172	AB_040188_T.1	6
94.172	AB_001733_T.1	6
94.172	AB_009617_T.1	6
94.172	AB_040188_T.1	6
94.172	AB_040188_T.1	6
94.172	AB_003087_T.1	6
94.172	AB_040188_T.1	6
94.453	AB_035322_T.1	6
94.453	AB_035322_T.1	6
95.296	AB_029633_T.1	6
95.296	AB_031015_T.1	6
97.863	AB_003162_T.1	6
98.4245	AB_034597_T.1	6
99.5545	AB_015592_T.1	6
99.5545	AB_015592_T.1	6
99.5545	AB_015592_T.1	6
99.5545	AB_015592_T.1	6
99.835	AB_018190_T.1	6
100.116	AB_023821_T.1	6
100.116	AB_015592_T.1	6
100.116	AB_015592_T.1	6
100.116	AB_015592_T.1	6
100.397	AB_022239_T.1	6
100.678	AB_044951_T.1	6
100.678	AB_009954_T.1	6
100.678	AB_006976_T.1	6
100.678	AB_018190_T.1	6
100.678	AB_040113_T.1	6
100.959	AB_014538_T.1	6
100.959	AB_008087_T.1	6
100.959	AB_044951_T.1	6
100.959	AB_045565_T.1	6
100.959	AB_032766_T.1	6
100.959	AB_032766_T.1	6
100.959	AB_028557_T.1	6
100.959	AB_002865_T.1	6
101.24	AB_041025_T.1	6
101.5205	AB_000966_T.1	6
101.5205	AB_045650_T.1	6
101.5205	AB_002035_T.1	6
101.5205	AB_005379_T.1	6
101.5205	AB_009340_T.1	6
101.8015	AB_005184_T.1	6
102.0825	AB_018171_T.1	6
102.0825	AB_028557_T.1	6
102.0825	AB_028557_T.1	6
102.3635	AB_011558_T.1	6
102.3635	AB_004888_T.1	6
102.3635	AB_044710_T.1	6
102.3635	AB_002865_T.1	6
102.6445	AB_020879_T.1	6
102.6445	AB_020879_T.1	6
102.6445	AB_020879_T.1	6
102.6445	AB_020879_T.1	6
102.925	AB_007765_T.1	6
102.925	AB_028557_T.1	6
102.925	AB_000966_T.1	6
102.925	AB_007765_T.1	6
103.206	AB_000966_T.1	6
103.206	AB_011558_T.1	6
103.487	AB_017083_T.1	6
104.33	AB_005259_T.1	6
104.611	AB_006153_T.1	6
105.173	AB_023821_T.1	6
105.173	AB_019852_T.1	6
108.741	AB_005379_T.1	6
0	AB_038605_T.1	7
2.5345	AB_036266_T.1	7
2.5345	AB_036266_T.1	7
2.5345	AB_036266_T.1	7
2.5345	AB_036266_T.1	7
2.5345	AB_004933_T.1	7
2.5345	AB_036266_T.1	7
2.5345	AB_007262_T.1	7
2.5345	AB_024676_T.1	7
2.5345	AB_019957_T.1	7
2.5345	AB_036266_T.1	7
2.5345	AB_015648_T.1	7
2.8155	AB_014360_T.1	7
3.0965	AB_003549_T.1	7
3.0965	AB_000309_T.1	7
3.0965	AB_036266_T.1	7
3.0965	AB_024676_T.1	7
3.0965	AB_014442_T.1	7
3.0965	AB_031447_T.1	7
3.0965	AB_031447_T.1	7
3.0965	AB_001105_T.1	7
3.0965	AB_001105_T.1	7
3.0965	AB_001105_T.1	7
3.0965	AB_036266_T.1	7
3.0965	AB_015219_T.1	7
3.0965	AB_038988_T.1	7
3.0965	AB_015219_T.1	7
3.377	AB_043408_T.1	7
3.377	AB_014360_T.1	7
3.658	AB_014721_T.1	7
3.939	AB_038605_T.1	7
4.22	AB_044711_T.1	7
4.22	AB_007494_T.1	7
4.22	AB_037427_T.1	7
4.22	AB_004323_T.1	7
4.22	AB_044711_T.1	7
4.22	AB_044711_T.1	7
4.22	AB_044711_T.1	7
4.22	AB_036552_T.1	7
4.782	AB_015651_T.1	7
4.782	AB_012601_T.1	7
4.782	AB_002175_T.1	7
4.782	AB_014721_T.1	7
4.782	AB_015219_T.1	7
4.782	AB_014721_T.1	7
4.782	AB_014721_T.1	7
4.782	AB_014721_T.1	7
4.782	AB_016574_T.1	7
4.782	AB_002175_T.1	7
5.063	AB_012601_T.1	7
5.905	AB_000121_T.1	7
5.905	AB_026117_T.1	7
6.748	AB_018379_T.1	7
6.748	AB_014072_T.1	7
7.594	AB_046079_T.1	7
7.594	AB_021851_T.1	7
7.594	AB_026243_T.1	7
7.594	AB_026243_T.1	7
7.594	AB_045398_T.1	7
7.594	AB_003703_T.1	7
7.594	AB_009377_T.1	7
7.594	AB_009377_T.1	7
7.594	AB_028446_T.1	7
7.594	AB_026243_T.1	7
7.594	AB_026243_T.1	7
7.594	AB_026243_T.1	7
7.594	AB_026243_T.1	7
7.594	AB_026243_T.1	7
7.594	AB_026243_T.1	7
8.156	AB_017910_T.1	7
8.437	AB_002542_T.1	7
8.998	AB_028446_T.1	7
10.684	AB_041096_T.1	7
10.965	AB_040504_T.1	7
11.246	AB_035073_T.1	7
12.088	AB_004022_T.1	7
12.934	AB_032006_T.1	7
14.626	AB_032006_T.1	7
15.188	AB_035968_T.1	7
15.188	AB_043557_T.1	7
15.7495	AB_018181_T.1	7
15.7495	AB_042539_T.1	7
16.5955	AB_031525_T.1	7
18	AB_024070_T.1	7
18	AB_035606_T.1	7
18.843	AB_011426_T.1	7
18.843	AB_002298_T.1	7
18.843	AB_002298_T.1	7
19.973	AB_011426_T.1	7
19.973	AB_011426_T.1	7
19.973	AB_011426_T.1	7
19.973	AB_011426_T.1	7
19.973	AB_045483_T.1	7
19.973	AB_011426_T.1	7
20.254	AB_011426_T.1	7
20.5345	AB_042673_T.1	7
20.5345	AB_020940_T.1	7
20.5345	AB_038690_T.1	7
20.5345	AB_038690_T.1	7
20.5345	AB_004777_T.1	7
20.815	AB_013584_T.1	7
20.815	AB_029335_T.1	7
20.815	AB_020940_T.1	7
21.096	AB_034879_T.1	7
21.096	AB_045483_T.1	7
21.096	AB_034879_T.1	7
21.096	AB_045483_T.1	7
21.096	AB_006320_T.1	7
21.096	AB_034879_T.1	7
21.096	AB_011426_T.1	7
21.096	AB_034879_T.1	7
21.096	AB_042673_T.1	7
21.096	AB_029335_T.1	7
21.377	AB_045483_T.1	7
21.377	AB_045483_T.1	7
21.377	AB_045483_T.1	7
21.658	AB_023132_T.1	7
21.658	AB_002357_T.1	7
21.658	AB_042673_T.1	7
21.658	AB_002357_T.1	7
21.658	AB_002986_T.1	7
21.658	AB_002357_T.1	7
21.658	AB_002986_T.1	7
21.658	AB_013592_T.1	7
22.22	AB_002357_T.1	7
24.49	AB_017809_T.1	7
26.178	AB_006019_T.1	7
26.178	AB_006019_T.1	7
28.435	AB_011254_T.1	7
30.421	AB_020940_T.1	7
30.983	AB_043680_T.1	7
31.5445	AB_009292_T.1	7
31.5445	AB_027883_T.1	7
31.5445	AB_027883_T.1	7
31.5445	AB_027883_T.1	7
31.5445	AB_027883_T.1	7
31.5445	AB_027883_T.1	7
31.5445	AB_027883_T.1	7
32.671	AB_027883_T.1	7
33.514	AB_027883_T.1	7
33.514	AB_027883_T.1	7
33.514	AB_027883_T.1	7
33.514	AB_004849_T.1	7
33.514	AB_027883_T.1	7
33.514	AB_009292_T.1	7
34.644	AB_004849_T.1	7
36.617	AB_016397_T.1	7
36.898	AB_016397_T.1	7
36.898	AB_016397_T.1	7
36.898	AB_016397_T.1	7
36.898	AB_016397_T.1	7
36.898	AB_016397_T.1	7
36.898	AB_043618_T.1	7
36.898	AB_015832_T.1	7
37.459	AB_033265_T.1	7
37.459	AB_033265_T.1	7
37.74	AB_015832_T.1	7
39.991	AB_004821_T.1	7
41.9665	AB_033265_T.1	7
41.9665	AB_033265_T.1	7
41.9665	AB_033265_T.1	7
41.9665	AB_033265_T.1	7
46.9055	AB_028528_T.1	7
46.9055	AB_028528_T.1	7
47.186	AB_028528_T.1	7
47.186	AB_028528_T.1	7
47.186	AB_011857_T.1	7
48.032	AB_026189_T.1	7
48.032	AB_028528_T.1	7
48.032	AB_026189_T.1	7
49.724	AB_014493_T.1	7
49.724	AB_014493_T.1	7
50.2855	AB_007691_T.1	7
50.8475	AB_007691_T.1	7
53.101	AB_007514_T.1	7
55.0675	AB_034791_T.1	7
55.0675	AB_006991_T.1	7
55.0675	AB_016676_T.1	7
55.0675	AB_006991_T.1	7
55.0675	AB_006991_T.1	7
55.0675	AB_006991_T.1	7
56.194	AB_006991_T.1	7
56.194	AB_006991_T.1	7
57.602	AB_041910_T.1	7
58.732	AB_015484_T.1	7
58.732	AB_015484_T.1	7
58.732	AB_017266_T.1	7
58.732	AB_015484_T.1	7
58.732	AB_015484_T.1	7
59.294	AB_017266_T.1	7
59.8555	AB_014463_T.1	7
60.136	AB_010507_T.1	7
60.417	AB_010596_T.1	7
60.698	AB_023575_T.1	7
60.698	AB_012375_T.1	7
62.674	AB_040996_T.1	7
63.517	AB_004794_T.1	7
64.082	AB_012623_T.1	7
64.082	AB_005939_T.1	7
64.082	AB_021449_T.1	7
64.082	AB_005939_T.1	7
64.082	AB_009214_T.1	7
64.082	AB_005939_T.1	7
64.082	AB_005939_T.1	7
64.082	AB_007823_T.1	7
64.082	AB_005939_T.1	7
64.363	AB_005939_T.1	7
64.363	AB_008865_T.1	7
64.363	AB_034276_T.1	7
64.363	AB_031437_T.1	7
64.928	AB_039872_T.1	7
64.928	AB_034202_T.1	7
64.928	AB_034202_T.1	7
64.928	AB_005584_T.1	7
64.928	AB_034202_T.1	7
64.928	AB_034202_T.1	7
64.928	AB_005584_T.1	7
64.928	AB_005584_T.1	7
66.345	AB_031123_T.1	7
66.345	AB_034202_T.1	7
66.6255	AB_005074_T.1	7
66.6255	AB_011806_T.1	7
66.9065	AB_005074_T.1	7
66.9065	AB_005074_T.1	7
66.9065	AB_023434_T.1	7
66.9065	AB_005074_T.1	7
67.1875	AB_023434_T.1	7
67.1875	AB_023434_T.1	7
67.1875	AB_018832_T.1	7
67.1875	AB_005074_T.1	7
70.568	AB_044051_T.1	7
71.13	AB_007196_T.1	7
74.223	AB_019199_T.1	7
74.785	AB_025053_T.1	7
74.785	AB_025053_T.1	7
74.785	AB_025053_T.1	7
75.631	AB_004030_T.1	7
79.919	AB_011873_T.1	7
79.919	AB_018876_T.1	7
80.481	AB_018876_T.1	7
80.762	AB_018876_T.1	7
83.319	AB_022773_T.1	7
84.1615	AB_020321_T.1	7
87.5515	AB_013094_T.1	7
87.5515	AB_011048_T.1	7
87.5515	AB_033272_T.1	7
88.1135	AB_011002_T.1	7
88.959	AB_033272_T.1	7
88.959	AB_033272_T.1	7
88.959	AB_033272_T.1	7
88.959	AB_033272_T.1	7
88.959	AB_033272_T.1	7
89.24	AB_001069_T.1	7
89.24	AB_033272_T.1	7
89.521	AB_026665_T.1	7
89.521	AB_033272_T.1	7
91.2195	AB_019138_T.1	7
91.2195	AB_003913_T.1	7
91.7815	AB_030415_T.1	7
91.7815	AB_030415_T.1	7
92.343	AB_000540_T.1	7
92.343	AB_000540_T.1	7
92.343	AB_028271_T.1	7
92.624	AB_000540_T.1	7
92.624	AB_000540_T.1	7
92.624	AB_000540_T.1	7
92.624	AB_000540_T.1	7
94.8745	AB_019738_T.1	7
96.285	AB_000595_T.1	7
96.285	AB_014628_T.1	7
96.285	AB_002651_T.1	7
96.566	AB_005852_T.1	7
96.566	AB_028877_T.1	7
96.566	AB_023173_T.1	7
96.566	AB_013822_T.1	7
96.566	AB_008053_T.1	7
97.6895	AB_036865_T.1	7
98.2515	AB_042372_T.1	7
98.2515	AB_042372_T.1	7
98.2515	AB_011976_T.1	7
98.2515	AB_042372_T.1	7
98.2515	AB_042372_T.1	7
98.2515	AB_042372_T.1	7
98.5325	AB_011976_T.1	7
98.8135	AB_045335_T.1	7
98.8135	AB_045335_T.1	7
99.3755	AB_005852_T.1	7
99.3755	AB_045729_T.1	7
99.937	AB_002853_T.1	7
99.937	AB_002853_T.1	7
99.937	AB_002853_T.1	7
99.937	AB_002853_T.1	7
100.7825	AB_045335_T.1	7
103.04	AB_001592_T.1	7
103.321	AB_002013_T.1	7
105.009	AB_000271_T.1	7
106.133	AB_017965_T.1	7
106.414	AB_000271_T.1	7
107.8215	AB_006965_T.1	7
107.8215	AB_010855_T.1	7
107.8215	AB_006965_T.1	7
109.51	AB_024268_T.1	7
109.791	AB_005595_T.1	7
110.072	AB_010855_T.1	7
110.072	AB_015122_T.1	7
110.634	AB_004047_T.1	7
110.634	AB_005595_T.1	7
110.634	AB_005595_T.1	7
110.634	AB_005595_T.1	7
110.634	AB_017542_T.1	7
112.041	AB_000126_T.1	7
112.322	AB_005595_T.1	7
112.603	AB_005595_T.1	7
114.0075	AB_007753_T.1	7
114.2885	AB_024958_T.1	7
1.976	AB_011921_T.1	8
3.674	AB_006384_T.1	8
3.674	AB_006384_T.1	8
4.236	AB_022101_T.1	8
4.236	AB_006384_T.1	8
4.236	AB_022101_T.1	8
4.236	AB_022101_T.1	8
4.236	AB_006384_T.1	8
4.236	AB_020281_T.1	8
4.517	AB_001854_T.1	8
4.798	AB_009621_T.1	8
4.798	AB_041632_T.1	8
5.079	AB_040494_T.1	8
5.079	AB_041632_T.1	8
6.483	AB_011921_T.1	8
6.483	AB_021531_T.1	8
6.483	AB_021531_T.1	8
8.175	AB_021531_T.1	8
8.737	AB_029616_T.1	8
8.737	AB_014336_T.1	8
8.737	AB_021531_T.1	8
9.583	AB_028399_T.1	8
9.8635	AB_028399_T.1	8
9.8635	AB_045874_T.1	8
10.987	AB_011132_T.1	8
10.987	AB_025813_T.1	8
13.2475	AB_019212_T.1	8
13.809	AB_011222_T.1	8
14.9325	AB_014336_T.1	8
14.9325	AB_014336_T.1	8
16.35	AB_012070_T.1	8
16.912	AB_002186_T.1	8
16.912	AB_029795_T.1	8
16.912	AB_002186_T.1	8
16.912	AB_029795_T.1	8
18.042	AB_004562_T.1	8
18.042	AB_011274_T.1	8
18.323	AB_011274_T.1	8
19.169	AB_006166_T.1	8
19.7305	AB_022464_T.1	8
19.7305	AB_022464_T.1	8
19.7305	AB_010981_T.1	8
21.416	AB_003234_T.1	8
21.978	AB_007033_T.1	8
21.978	AB_007033_T.1	8
21.978	AB_038459_T.1	8
22.2585	AB_007033_T.1	8
25.074	AB_012237_T.1	8
25.074	AB_020733_T.1	8
25.074	AB_018337_T.1	8
25.074	AB_007033_T.1	8
25.074	AB_006073_T.1	8
25.355	AB_034797_T.1	8
25.636	AB_024572_T.1	8
25.636	AB_007865_T.1	8
25.636	AB_031156_T.1	8
25.636	AB_034797_T.1	8
25.636	AB_004875_T.1	8
26.4785	AB_015538_T.1	8
26.7595	AB_018590_T.1	8
26.7595	AB_012478_T.1	8
26.7595	AB_018590_T.1	8
26.7595	AB_015538_T.1	8
26.7595	AB_015538_T.1	8
27.3215	AB_012478_T.1	8
27.3215	AB_004159_T.1	8
27.3215	AB_041025_T.1	8
27.3215	AB_006073_T.1	8
27.3215	AB_007033_T.1	8
27.602	AB_002192_T.1	8
27.602	AB_024572_T.1	8
27.602	AB_006073_T.1	8
27.602	AB_018590_T.1	8
27.602	AB_018590_T.1	8
27.602	AB_007527_T.1	8
29.013	AB_004159_T.1	8
29.294	AB_021653_T.1	8
30.4175	AB_024572_T.1	8
30.6985	AB_024572_T.1	8
30.979	AB_007595_T.1	8
30.979	AB_041978_T.1	8
30.979	AB_007595_T.1	8
31.541	AB_033541_T.1	8
32.387	AB_022464_T.1	8
33.2295	AB_018590_T.1	8
33.7915	AB_035749_T.1	8
33.7915	AB_035749_T.1	8
34.6345	AB_020406_T.1	8
34.6345	AB_025116_T.1	8
34.6345	AB_008355_T.1	8
35.196	AB_040432_T.1	8
35.196	AB_040432_T.1	8
35.196	AB_040432_T.1	8
35.761	AB_018929_T.1	8
35.761	AB_018417_T.1	8
36.3225	AB_009730_T.1	8
37.737	AB_012038_T.1	8
37.737	AB_012038_T.1	8
38.299	AB_012038_T.1	8
38.299	AB_002957_T.1	8
38.299	AB_024286_T.1	8
38.299	AB_012038_T.1	8
38.5795	AB_004164_T.1	8
39.7095	AB_044812_T.1	8
39.9905	AB_009573_T.1	8
39.9905	AB_011343_T.1	8
39.9905	AB_044812_T.1	8
39.9905	AB_011343_T.1	8
40.2715	AB_009601_T.1	8
41.395	AB_045747_T.1	8
41.395	AB_029941_T.1	8
42.5185	AB_031028_T.1	8
42.5185	AB_008777_T.1	8
45.3795	AB_002751_T.1	8
45.3795	AB_004507_T.1	8
46.7905	AB_003047_T.1	8
47.9205	AB_020082_T.1	8
47.9205	AB_030038_T.1	8
47.9205	AB_010191_T.1	8
47.9205	AB_023329_T.1	8
49.3315	AB_011039_T.1	8
49.3315	AB_011039_T.1	8
49.3315	AB_011039_T.1	8
49.3315	AB_037770_T.1	8
49.8935	AB_013501_T.1	8
50.1745	AB_011039_T.1	8
50.4555	AB_021766_T.1	8
50.4555	AB_031926_T.1	8
50.4555	AB_031926_T.1	8
50.4555	AB_011039_T.1	8
50.4555	AB_037770_T.1	8
50.4555	AB_036790_T.1	8
50.4555	AB_031926_T.1	8
50.4555	AB_031926_T.1	8
50.4555	AB_031926_T.1	8
50.4555	AB_031926_T.1	8
51.5855	AB_009027_T.1	8
51.866	AB_027524_T.1	8
51.866	AB_027524_T.1	8
53.2705	AB_009843_T.1	8
53.2705	AB_011816_T.1	8
53.2705	AB_011816_T.1	8
53.5515	AB_000762_T.1	8
53.8325	AB_025256_T.1	8
53.8325	AB_025256_T.1	8
54.3945	AB_011730_T.1	8
54.3945	AB_001430_T.1	8
54.3945	AB_028966_T.1	8
54.3945	AB_001430_T.1	8
54.956	AB_020491_T.1	8
55.5175	AB_028966_T.1	8
55.5175	AB_028966_T.1	8
56.3635	AB_010596_T.1	8
56.9255	AB_010472_T.1	8
60.0185	AB_002460_T.1	8
60.2995	AB_013207_T.1	8
60.2995	AB_017411_T.1	8
60.2995	AB_034076_T.1	8
60.5805	AB_005678_T.1	8
60.5805	AB_002460_T.1	8
60.8615	AB_013722_T.1	8
60.8615	AB_013722_T.1	8
61.704	AB_003394_T.1	8
61.985	AB_033188_T.1	8
62.266	AB_030844_T.1	8
62.8275	AB_010191_T.1	8
63.1085	AB_019992_T.1	8
63.1085	AB_018929_T.1	8
63.3895	AB_009497_T.1	8
63.3895	AB_020728_T.1	8
63.3895	AB_030895_T.1	8
63.3895	AB_008111_T.1	8
63.6705	AB_019308_T.1	8
63.6705	AB_039248_T.1	8
63.6705	AB_027354_T.1	8
63.6705	AB_041160_T.1	8
64.8005	AB_030895_T.1	8
65.0815	AB_019992_T.1	8
66.2115	AB_031563_T.1	8
68.1835	AB_044480_T.1	8
68.4645	AB_031011_T.1	8
69.8725	AB_041790_T.1	8
70.4345	AB_015914_T.1	8
70.4345	AB_041790_T.1	8
71.277	AB_012462_T.1	8
72.688	AB_029311_T.1	8
72.688	AB_021584_T.1	8
72.688	AB_004114_T.1	8
72.688	AB_035165_T.1	8
72.688	AB_014823_T.1	8
72.688	AB_019771_T.1	8
72.688	AB_023821_T.1	8
72.688	AB_009045_T.1	8
72.969	AB_009045_T.1	8
74.099	AB_009792_T.1	8
74.099	AB_019771_T.1	8
74.099	AB_030390_T.1	8
74.3795	AB_038470_T.1	8
75.2225	AB_021534_T.1	8
76.346	AB_023863_T.1	8
76.346	AB_042519_T.1	8
76.346	AB_017325_T.1	8
76.346	AB_039020_T.1	8
76.346	AB_005287_T.1	8
77.189	AB_044691_T.1	8
77.4695	AB_009860_T.1	8
78.0315	AB_014993_T.1	8
78.3125	AB_009860_T.1	8
83.193	AB_035915_T.1	8
83.193	AB_000970_T.1	8
83.193	AB_002774_T.1	8
88.641	AB_003862_T.1	8
88.922	AB_001795_T.1	8
90.052	AB_033880_T.1	8
90.052	AB_033880_T.1	8
90.895	AB_014973_T.1	8
90.895	AB_014973_T.1	8
93.707	AB_024477_T.1	8
95.3955	AB_007434_T.1	8
95.3955	AB_007434_T.1	8
95.957	AB_033369_T.1	8
96.238	AB_016998_T.1	8
96.238	AB_032488_T.1	8
99.338	AB_039197_T.1	8
99.338	AB_039197_T.1	8
99.338	AB_017809_T.1	8
99.338	AB_039197_T.1	8
101.3205	AB_021244_T.1	8
101.3205	AB_016998_T.1	8
101.882	AB_015698_T.1	8
105.2655	AB_015828_T.1	8
105.2655	AB_034829_T.1	8
105.2655	AB_034829_T.1	8
105.8275	AB_029545_T.1	8
108.6755	AB_039252_T.1	8
110.932	AB_015176_T.1	8
110.932	AB_003875_T.1	8
111.4935	AB_044248_T.1	8
111.7745	AB_016173_T.1	8
111.7745	AB_016173_T.1	8
112.898	AB_044029_T.1	8
112.898	AB_024713_T.1	8
114.3125	AB_044029_T.1	8
114.3125	AB_030874_T.1	8
114.3125	AB_045948_T.1	8
114.3125	AB_044248_T.1	8
114.3125	AB_045948_T.1	8
114.5935	AB_007941_T.1	8
114.5935	AB_007941_T.1	8
115.1555	AB_016280_T.1	8
115.1555	AB_016280_T.1	8
117.7025	AB_014003_T.1	8
117.9835	AB_043692_T.1	8
117.9835	AB_044029_T.1	8
117.9835	AB_015639_T.1	8
117.9835	AB_003332_T.1	8
118.5455	AB_041125_T.1	8
118.5455	AB_039326_T.1	8
118.5455	AB_032713_T.1	8
119.1075	AB_039326_T.1	8
119.1075	AB_005980_T.1	8
119.1075	AB_044608_T.1	8
119.1075	AB_014945_T.1	8
119.9495	AB_043155_T.1	8
120.2305	AB_003400_T.1	8
120.2305	AB_003400_T.1	8
120.5115	AB_010881_T.1	8
120.7925	AB_006780_T.1	8
120.7925	AB_000930_T.1	8
121.6355	AB_003400_T.1	8
121.6355	AB_036148_T.1	8
122.1975	AB_034333_T.1	8
122.7585	AB_038982_T.1	8
123.0395	AB_012257_T.1	8
123.0395	AB_006564_T.1	8
123.3205	AB_002519_T.1	8
123.3205	AB_008433_T.1	8
123.8825	AB_012797_T.1	8
125.8585	AB_019153_T.1	8
125.8585	AB_034333_T.1	8
125.8585	AB_024237_T.1	8
126.1395	AB_036148_T.1	8
126.1395	AB_024237_T.1	8
0	AB_032420_T.1	9
0	AB_026102_T.1	9
0	AB_008872_T.1	9
0.562	AB_009741_T.1	9
0.843	AB_032420_T.1	9
0.843	AB_001352_T.1	9
0.843	AB_001352_T.1	9
0.843	AB_001352_T.1	9
0.843	AB_008609_T.1	9
1.1235	AB_001352_T.1	9
2.247	AB_029183_T.1	9
2.247	AB_008145_T.1	9
2.528	AB_015401_T.1	9
3.09	AB_036432_T.1	9
3.09	AB_009741_T.1	9
4.5075	AB_024713_T.1	9
4.5075	AB_024713_T.1	9
5.634	AB_015401_T.1	9
5.634	AB_030548_T.1	9
8.743	AB_000829_T.1	9
8.743	AB_000829_T.1	9
8.743	AB_000829_T.1	9
8.743	AB_000829_T.1	9
8.743	AB_000829_T.1	9
9.305	AB_005909_T.1	9
9.586	AB_005909_T.1	9
10.429	AB_042261_T.1	9
10.429	AB_042261_T.1	9
10.429	AB_042261_T.1	9
10.429	AB_005909_T.1	9
10.429	AB_042261_T.1	9
10.71	AB_021117_T.1	9
10.71	AB_021117_T.1	9
14.387	AB_007953_T.1	9
15.517	AB_031907_T.1	9
15.517	AB_031907_T.1	9
16.9345	AB_017059_T.1	9
17.2155	AB_005438_T.1	9
17.4965	AB_003613_T.1	9
17.7775	AB_009284_T.1	9
19.7725	AB_019700_T.1	9
23.1595	AB_038916_T.1	9
23.1595	AB_036772_T.1	9
23.1595	AB_014973_T.1	9
23.4405	AB_027179_T.1	9
23.4405	AB_008129_T.1	9
24.8515	AB_018531_T.1	9
25.697	AB_013405_T.1	9
25.697	AB_013405_T.1	9
25.697	AB_018306_T.1	9
26.2585	AB_032095_T.1	9
26.2585	AB_032095_T.1	9
26.2585	AB_014824_T.1	9
26.2585	AB_021143_T.1	9
26.8205	AB_019965_T.1	9
33.934	AB_011520_T.1	9
35.067	AB_032432_T.1	9
35.348	AB_017193_T.1	9
37.04	AB_013898_T.1	9
37.04	AB_018531_T.1	9
37.04	AB_025840_T.1	9
37.321	AB_001772_T.1	9
37.8825	AB_014824_T.1	9
40.698	AB_006740_T.1	9
41.2595	AB_001137_T.1	9
42.3835	AB_016316_T.1	9
42.3835	AB_016316_T.1	9
42.3835	AB_016316_T.1	9
42.3835	AB_016316_T.1	9
42.3835	AB_006740_T.1	9
42.3835	AB_016316_T.1	9
42.3835	AB_006740_T.1	9
42.3835	AB_016316_T.1	9
42.3835	AB_016316_T.1	9
43.507	AB_014325_T.1	9
43.788	AB_036499_T.1	9
44.0685	AB_038619_T.1	9
45.1955	AB_001994_T.1	9
45.1955	AB_028235_T.1	9
45.1955	AB_035573_T.1	9
